ID,A1_2025,A2,A3_2025,A11,A12,A5,A13,A13a,A4pond,A4lr,A4sand,A4mo,A4plat,A4riv,A6bank,A6wade,A6boat,A6kayak,A6tube,A6craft,A6ice,A6othr,A7rod,A7fly,A7snag,A7sp,A7uw,A7arch,A7set,A7othr,Q11,A14pub,A14priv,A8,A9,A10,Q16,E7,Q18a,Q18b,Q18c,D4oga,D4tr,D4lrp,D4rsc,B1_2025,D4a_2025,D4b_2025,D4c_2025,D4d_2025,D4e_2025,D4f_2025,D4g_2025,D4h_2025,D4i_2025,D4j_2025,D4k_2025,D4l_2025,D4m_2025,C1jan_2025,C1feb_2025,C1mar_2025,C1apr_2025,C1may_2025,C1june_2025,C1july_2025,C1aug_2025,C1sept_2025,C1oct_2025,Q23_1,Q23_2,Q23_3,B2stb_no,B2stb_lrp,B2stb_rsc,B2wpr_no,B2wpr_lrp,B2wpr_rsc,B2whb_no,B2whb_lrp,B2whb_rsc,B2lmb_no,B2lmb_lrp,B2lmb_rsc,B2smb_no,B2smb_lrp,B2smb_rsc,B2sun_no,B2sun_lrp,B2sun_rsc,B2crp_no,B2crp_lrp,B2crp_rsc,B2ywp_no,B2ywp_lrp,B2ywp_rsc,B2wae_no,B2wae_lrp,B2wae_rsc,B2ntp_no,B2ntp_lrp,B2ntp_rsc,B2musk_no,B2musk_lrp,B2musk_rsc,B2ccf_no,B2ccf_lrp,B2ccf_rsc,B2bcf_no,B2bcf_lrp,B2bcf_rsc,B2fcf_no,B2fcf_lrp,B2fcf_rsc,B2bh_no,B2bh_lrp,B2bh_rsc,B2fwd_no,B2fwd_lrp,B2fwd_rsc,B2stur_no,B2stur_lrp,B2stur_rsc,B2carp_no,B2carp_lrp,B2carp_rsc,B2aCarp_no_2025,B2aCarp_lrp_2025,B2aCarp_rsc_2025,B2rbt_no,B2rbt_lrp,B2rbt_rsc,B2pdf_no,B2pdf_lrp,B2pdf_rsc,B2oth_no,B2oth_lrp,B2oth_rsc,B2any_no,B2any_lrp,B2any_rsc,B3stb,B3wpr,B3whb,B3lmb,B3smb,B3sun,B3crp,B3ywp,B3wae,B3ntp,B3musk,B3ccf,B3bcf,B3fcf,B3bh,B3fwd,B3stur,B3carp,B3aCarp_2025,B3rbt,B3pdf,B3oth,B3any,Q26,Q27,Q28_1,Q28_2,Q28_3,Q29_1,Q29_2,Q29_3,C2a,C2b,C2c,C2d,C2e,C2f,C2g,C2h,C2i,C2j,C2k,C2l,C2m,C2n,C2o,C2p,C2q,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q31_9,Q31_10,Q31_11,Q31_12,E1a,E1b,E1c,E1d,E1e,E1f,E1g,E1h,E1i,E1j,E1k,E1l,E1m,E1n,E1o,E1p,E2,Q34,Age,E8,F2,F3,Q38,mode,Source,Condition
104854,4,1, ,2,1,1, ,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1, ,1,1,3,2,1, , ,1,2,2,2,2,4,4, ,4,2,4,3,4,3,3,3,4,4,3,12,12,6,7,7,7,7,5,6,6,4,3,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , ,3,3,3,3,1,4,4,4,1,4,2,3,3,2,3,3,3,4,2,2,3,3,3,2,3,3,3,3,3,4,3,2,2,2,4,2,2,2,2,3,4,3,3,2,3,2,1946,80,68050,get Away, , ,2,8,2
104930,10,1, ,1,2,1, ,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,2,2,3,2,1, , ,1,2,2,2,2,23, , , , , , , , , , , , , ,12,12,12,8,8,7,6,12,12,12,1,3,6,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0, , , ,5, ,5,5,5,5, , , , , , , , , , , , , , ,2, , , , , , , ,5,4,5,5,5,5,3,5,1,5,3,5,3,3,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,6,1
104989,4,1, ,2, ,2, ,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1, ,4,3,3,2,1, , ,1,1,2,2,2,23, , , , , , , , , , , , , ,12,12,12,6,8,8,6,6,8,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, , , , , , , , , , , , , , , , , , , , , , ,5,2, , , , , , , ,3,3,3,2,2,3,1,2,1,1,1,1,1,1,2,1,4,4,3,3,2,3,3,2,3,3,5,5,5,4,3,2,1,5,1,1,3,1,1,3,1,3,4,2,2,2,1957,69,68812,Fishing, , ,2,8,1
105101,7,1, ,2, ,1, ,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,6,6,2,2,1, , ,1,2,2,2,2,12,5,1,1,1,1,2,2,2,4,4,4,4,2,12,12,12,1,2,3,4,12,1,12,6,6,6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , ,3,3,3,2,3,3,2,2,1,3,3,1,1,1,3,2,4,2,4,4,2,4,2,4,4,2,4,4,3,4,4,3,1,1,2,1,3,5,2,2,3,2,4,4,1,2,1956,70,68017,I catch fish. Not too many fishermen in Ne.,"Lower senior permit age to 65 not 69! park permits should be part of auto Licenseing, price of Lifetime permits should be lowered to $100.",Bullfrog rules suck! Who is the dipshit that came up with those?,2,8,1
105239,21,2,3, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,5,5,5,4,4,1,3,5,5,2,3,5,5,5,4,5,4,4,4,4,5,5,2,4,4,5,3,4,4,1,5,2,5,4,5,3,3,3,3,4,4,3,1,1954,72,69301,"We didn't fish in Nebraska in 2025. When we do any fishing we have to travel. Since we have to travel, we fish where we think we will catch the most fish, fewer people (hopefully no skiers or jet skis). We like quiet Lakes or rivers with fish & scenery.","In western NE there is not much you can do with low waterlevels. & few lakes. Stock more walleye, crappie & perch. fewer trout and pike", ,2,8,1
105393,16,2,1, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4,4,4,4,2,1,4,3,3,2,1,4,4,4,3,4,3,2,3,3,4,5,3,4,4,3,4,3,4,3,3,3,4,3,4,4,3,3,2,3,3,3,2,1991,35,51526,Enjoyment,NA, ,1,3,2
105487,4,1, ,1,2,2, ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,2,3,2,3,2,1, , ,1,2,2,2,1,7,3,3,3,3,1,4,4,4,2,3,2,2,5,1,1,6,7,9,4,3,1,1,12,5,5,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0, ,5,5,5,5,3,3,5,5,5,5,4,5,5, , , , , , , , ,2,2, , , , , , , ,2,2,3,2,3,3,4,5,1,3,4,4,2,4,4,4,5,1,2,4,3,1,4,2,2,4,2,3,5,2,4,4,2,4,4,4,4,4,4,2,2,4,4,4,4,2,1982,44,68507,Harvesting the fish I catch to cook for my family,Make people follow the rules more! To many people litering an breaking the laws, ,1,2,1
105530,24,2,10, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1951,75,68784, , ,I did not fish in 2025,1,2,2
105700, ,1, ,1,2,1, ,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1, ,1,2,2,1,2,1, , ,1, , ,1, , , , , , , , , , , , , , , , , , , ,4, ,6, , , ,3, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , ,4, , , , , ,4, , , , , ,2, , , , , , , ,5,5, ,3,3,3,4, ,1,2, , ,3, ,5,5,5,4,5,5,5,1,5,1,3,5,1,3,3,5,2,1,1, ,5,1,2,5, ,4,4,1,1,2,1,2,1954,72,68651,Every thing, , ,2,8,2
105925,6,1, ,2, ,1, ,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,2,2,4,2,1, , ,1,2,2,2,2,12,2,1,5,3,3,4,3,2,2,2,3,3,5,12,12,12,1,1, ,2,1,2,12,2,3,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0, , , ,5, ,4,4, , , , ,3, ,3, , , , , , , , , ,2, , , , , , , ,5,4,4,3,2,4,4,5,1,3,2,3,3,2,4,2,3,4,4,4,4,3,3,4,4,4,2,3,4,2,4,2,2,4,4,4,4,2,3,2,4,4,4,3,4,2,1961,65,68349,"Except for a few cement covered East coast states Nebraska offers the least fishing opportunitys. Iowa is Twice as good fishing, North Dakota, Kansas, Missouri are 10 Times better. Nebraskans that fish usually travel. Out of state people do not come here o fish. We lack quality waters, period. When I go to park with a body of water I think ""Why is there a fishing regulations sigh."" ""Nothing here but stunted carp.""", , ,2,8,1
105972,10,1, ,2, ,2, ,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,3,1,1,4,4,3,2,1, , ,1,2,2,2,2,9,3,3,1,1,4,3,3,3,4,4,4,4,3,3,2,12,12,12,12,2,2,12,12,3,1,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0, , , ,5, ,5, ,4,4, , , , , , , , , , , , ,5, ,2, , , , , , , ,4,2,4,3,1,3,2,3,1,1,2,1,1,1,3,3,3, ,4,2,4,4,3,3,4,3,3,3,4,4,3,3,1,2,4,2,2,3,2,3,4,3,3,2,2,2,1960,66, , , , ,1,6,2
106021,10,2,1, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,2,3,4,2,4,1,2,2,2,2,1,3,2,4,2,5,2,4,3,2,3,3,1,4,5,4,4,4,3,2,4,3,2,4,3,4,3,4,3,4,3,3,2,1988,38,68317,Having stocked local lakes to fish,Improve lake quality where applicable, ,1,1,1
106147,3,1, ,2,2,2, ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,2,2,5,2,1, , ,1,2,2,2,2, ,2,4,2,4,2,4,4,4,2,2,2,2,2,12,12,2,4,4,4,2,2,1,1,5,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , ,5,4,4,2,3,4,3,2,1,4,5,4,4,3,3, ,4,5,5,3,5,2,4,2,2,5,4,1,1,2,4,4,2,4,2,5,5,4,3,2,2,4,4,4,4,2,1972,54,68502,Nothing - No Fish,"restock often, fishing piers", ,2,8,2
106172,10,1, ,1,1,2, ,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4,1,2,4,4,1,1,2, , ,1,2,1,2,2,14,4,5,5,5,2,3,2,3,4,5,2,4,4,7,5,7,7,8,9,8,8,8,7,2,3,4,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0, ,5, , ,5,2,4, ,5, , ,5,5,5,1,5, , , ,1, , , ,1,15,1,1,1,1,1,1,5,4,4,3,3,5,3,5,1,3,1,3,3,4,4,3,5,2,4,3,4,5,4,5,5,1,4,5,5,5,4,1,1,1,5,2,4,1,4,4,4,5,4,1,4,2,2005,21,68028,Diversity,Keep working hard, ,1,1,2
106326,7,1, ,2, ,1, ,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,2,2,3,2,1, , ,1,2,2,2,2,4,3,1,4,4,4,3,1,3,3,3,4,4,3, , , , ,2,2,2,2, , ,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,5, ,5,5, , ,5, , , , , , , , , , , , , ,2, , , , , , , ,5,3,5, ,4,2,1,2,1,2,1,1,1,3,3,2,2,4,5,2,3,2,4,3,4,4,5,5,5,4,4,2,1, , ,3,4,1, ,2,4,4,2,2,4,2,1959,67,69343,its home,?,Lots of fishing pressure on public. First it was paid hunting. Now fishing too. Sad.,2,8,2
106428,22,1, ,2, ,1, ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1, , ,1,2,2,2,2,14,5,1,5,5,1,4,3,1,5,1,5,3,1, , , , , , ,1,1,1,12,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0, , , ,5, , , , , , , ,5, ,5, , , , , , , , , ,2, , , , , , , ,4,1,4,4,1,5,2,5,1,3,1,3,3,1,4,4,5,1,5,5,3,5,5,5,5,1,3,5,5,5,1,1,1,1,5,1,1,1,5,5,5,1,1,5,1,1,1981,45,68845,Not so many people,None, ,1,6,2
106693,16,1, ,2, ,2, ,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,5,5,1,2,1, , ,1,2,2,2,2,21,3,3,3,3,2,4,4,2,4,4,4,4,3, , , , ,3,1, , , ,3,2,2,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , ,4,4,4,4,4,4,4,3,1,4,3,2,3,2,3,4,4,2,3,3,3,4,2,2,3,2,5,5,5,4,4,2,4,4,4,3,4,4,3,4,4,3,2,2,2,2,1976,50,51108,Nebraska is my home state! I Love Nebraska and I'm a proud Nebraskan! Love coming back to spend time outdoors with friends and family! You guys and gals do a great job!,"I need to get out in to the state more to explore more lakes, etc. as it's been a number of years since I've went further west into Nebraska to fish. I like checking out lakes in Nebraskaland Magazine. Need to get to save to camp/Fish.",I appreciate being able to come back and fish in Nebraska on my lifetime liscanse I bought before I moved into Iowa. They don't offer such an option until a person turns 65 yrs old. You're doing a great job so future generations can hunt/fish & trap acros the state.,2,8,2
106762,24,1, ,2, ,2, ,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,3,3,2,2,1, , ,1,2,2,2,2,6,3,3,3,3,3,3,4,3,3,3,3,3,4,12,12,12,12,3,3,3,3,3,12,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,5,5,5,5, , , , , , , , , , , , , , , , ,2, , , , , , , ,3,3,3,3,3,4,3,1,1,3,2,2,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,4,2,3,2,3,4,4,2,3,3,3,2,1945,81,68818, , , ,2,8,2
106920,7, , ,2,1,2, ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1, ,6,6,2,2,1, , ,1,2,2,2,2,9,3,3,4,4,3,3,3,3,4,4,4,4,3,12,12,12,12,4,4,5,4,12,12,6,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,2, , , , , ,3, , ,4, , , ,4, , , , , , ,4,2, ,6,6,6,6,6,6,5,4,5,5,3,5,3,3,1,4,5,5,5,3,3,4,3,3,3,2,3,2,4,4,3,4,3,4,3,4,4,3,1,2,2,1,4,5,4,3,2,5,3,3,4,2,1955,71,68516, , , ,2,8,2
107051,26,2,6, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2
107076,10,1, ,1,2,1, ,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,6,6,3,2,1, , ,1,2,1,1,2,23,4,1,5,5,5,3,2,3,3,3,2,3,2,12,12,2,5,5,4,4,3,3,5,3,3,4,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0, , , , , , , , , , , , , , , , , , ,4, , , , ,2, , , , , , , ,5,3,5,5,4,5,3,4,1,3,3,2,4,3,3,3,2,3,2,3,3,3,3,3,4,3,4,4,4,4,4,2,1,3,4,2,4,4,4,3,4,4,2,2,4,2,1953,73,68510, , , ,2,8,2
107077,8,1, ,2, ,1, ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,4,1,2,2,1, , ,1,2,2,2,2,4,3,4,3,4,4,4,3,3,3,4,2,4,4,1,12,12,12,12,12,12,12,1,12,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , ,3,3, , , , , , , , , , , , , , , , ,1,1,5,5,6,5,5,6,5,4,5,4,2,5,4,3,1,5,5,5,3,3,4,5,5,4,5,2,4,2,4,2,4,2,4,4,4,4,4,2,2,4,2,4,2,4,3,2,4,4,4,2,4,2,1993,33,68826,Being outdoors,More places with better access, ,1,1,2
107083,21, , ,2,2,1, ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,2,1,2,1, , ,1,2,2,2,2,5,3, ,3, ,2,3, ,3, ,3,2,3,4,12,12,12,12,2,12,12,12,12,12,2,2,6,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0, , , ,5,5,5,5, ,5, , ,4, , , , , , , , , , ,4,2, , , , , , , ,4,2,4,4,4,4,2,4,1,4,4,2,2,1,4,4,4,3,4,3,3,2,4,3,4,3,3,3,3,4,3,3,2,3,2,4,4,4,3,3,3,3,3,3,4,2,1949,77,69339, , , ,2,8,2
107403,10,1, ,2, ,2, ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,4,2,1,1, , ,1,2,2,2,1,9,5, ,4,3,3,3,4,3,4,4,4,4,2,12,12,12,12,12,2,2,12,12,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , ,5,2, , , , , , , ,4,4,4,4,4,4, ,2,1,4,2,2,2,1,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,3,2,3,4,4,4,4,3,2,2,2,2,1994,32,68955,Usually the beautiful weather and scenery, , ,2,8,1
107411,10,1, ,1,2,2, ,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,7,1,1,2,1, , ,1,2,2,2,2,5,4,2,4,4,4,2,3,2,4,4,4,4,2,12,12,12,1,4,4,5,1,12,12,6,6,6,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,5, ,5,5,4,4, , , , , , , , , , , , , , , , ,2, , , , , , , ,4,4,4,4,2,5,3,2,1,3,2,3,3,2,4,3,4,2,3,2,2,4,2,5,5,1,4,4,5,4,4,3,2,4,4,3,3,2,3,4,4,3,3,2,3,2,1999,27,68522,"I like the lean lakes and ponds I am able to go to with my family and friends, and that I can occassinnally catch a big fish.",n/a,I like all that Nebraska Game and Parks does!,2,8,1
107418,4,1, ,2, ,1, ,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1, ,6,6,1,2,1, , ,1,2,2,2,2, ,5, , , , , , , , , , , , , , , , , , , , , ,3,3, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,4, , ,2, , , , , , , , , , ,5, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1963,63,68959,It's fun to do w my husband!, , ,2,8,1
107430,22,1, ,2,2,1, ,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,1,2,2,1, , ,1, , ,1, , ,4,4,4,4,4,4,4,3,4,4,4,4,4, ,4,12,4,6,9,9,8,9,8,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1,1,1,1,1,5,4,5,4,3,4,2,2,1,2,4,4,3,3,3,3,3,4,4,5,5,4,4,5,5,4,4,4,4,4,4,4,4,3,2,2,4,4,3,4,4,3,2,3,4,2,1945,81,69341,Being outdoors,Having streams well stocked, ,2,8,2
107519,5,1, ,1,2,1, ,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,6,6,3,2,1, , ,1,2,2,2,2, ,1,3,3,3,2,5,4,3,4,3,2,2,4,12,12,12,12,5,5,5,5,12,7,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1, , ,5,5,5, , , , , , , , , , ,4, , , , ,5, ,4,2, , , , , , , ,5,5,5,5,4,5,5,4,1,5,1,4,1,1,4,4,5,3,3,5,3,3,4,3,4,3,3,4,3,2,2,2,2,4,1,4,3,2,3,1,1,3,4,4,4,1,1993,33,68122, ,hAVE MORE ACCESS POINTS TO FISH OFF THE RIVER IN oMAHA., ,2,8,1
